#time mass lmass1 lmass2 lmass3 lmass4 lmass_{tot}
6330 0.389422740465482 0.200168871244414 0.189253869221069 0 0 0.389422740465482
6340 0.38936496271008 0.200370546271005 0.188994416439075 0 0 0.38936496271008
6350 0.389307269633809 0.200571925722492 0.188735343911317 0 0 0.389307269633809
6360 0.389249661021055 0.200773010351484 0.188476650669571 0 0 0.389249661021055
6370 0.389192136684513 0.200973800811774 0.188218335872739 0 0 0.389192136684514
6380 0.389134696370393 0.201174297989225 0.187960398381168 0 0 0.389134696370393
6390 0.389077339891513 0.201374502537203 0.187702837354309 0 0 0.389077339891513
6400 0.389020067056172 0.20157441512484 0.187445651931332 0 0 0.389020067056172
6410 0.388962877629737 0.201774036571135 0.187188841058602 0 0 0.388962877629737
6420 0.38890577142854 0.201973367517185 0.186932403911355 0 0 0.38890577142854
6430 0.388848748220814 0.20217240877198 0.186676339448834 0 0 0.388848748220814
6440 0.388791807820019 0.202371160986642 0.186420646833376 0 0 0.388791807820019
6450 0.388734950002821 0.202569624940729 0.186165325062092 0 0 0.38873495000282
6460 0.388678174566162 0.202767801343016 0.185910373223146 0 0 0.388678174566162
6470 0.388621481363515 0.202965690704965 0.18565579065855 0 0 0.388621481363515
6480 0.388564870214348 0.203163293656728 0.18540157655762 0 0 0.388564870214348
6490 0.388508340831072 0.203360611202138 0.185147729628934 0 0 0.388508340831072
6500 0.388451893041943 0.203557643940678 0.184894249101266 0 0 0.388451893041943
6510 0.388395526615951 0.203754392678696 0.184641133937254 0 0 0.388395526615951
6520 0.388339241370328 0.203950858054143 0.184388383316185 0 0 0.388339241370329
6530 0.38828303708697 0.204147040828328 0.184135996258642 0 0 0.38828303708697
6540 0.388226913589466 0.204342941617008 0.183883971972458 0 0 0.388226913589466
6550 0.388170870673669 0.204538561132769 0.1836323095409 0 0 0.388170870673669
6560 0.388114908134925 0.204733900089963 0.183381008044962 0 0 0.388114908134925
6570 0.388059025802203 0.204928959085581 0.183130066716622 0 0 0.388059025802203
6580 0.388003223462422 0.205123738863385 0.182879484599037 0 0 0.388003223462422
6590 0.387947500920525 0.205318240104228 0.182629260816297 0 0 0.387947500920525
6600 0.387891857996009 0.20551246343816 0.182379394557849 0 0 0.387891857996009
6610 0.387836294470186 0.205706409628522 0.182129884841664 0 0 0.387836294470186
6620 0.387780810170305 0.205900079278302 0.181880730892003 0 0 0.387780810170305
6630 0.38772540492896 0.206093472971839 0.181631931957121 0 0 0.38772540492896
6640 0.387670078507299 0.206286591542856 0.181383486964443 0 0 0.387670078507299
6650 0.387614830765597 0.206479435479059 0.181135395286538 0 0 0.387614830765597
6660 0.387559661495397 0.206672005508081 0.180887655987315 0 0 0.387559661495397
6670 0.387504570484759 0.206864302369701 0.180640268115058 0 0 0.387504570484759
6680 0.387449557600169 0.207056326529959 0.18039323107021 0 0 0.387449557600169
6690 0.387394622608669 0.207248078801994 0.180146543806675 0 0 0.387394622608669
6700 0.387339765354096 0.207439559730904 0.179900205623193 0 0 0.387339765354096
6710 0.387284985646796 0.20763076997868 0.179654215668116 0 0 0.387284985646796
6720 0.387230283288683 0.207821710236747 0.179408573051936 0 0 0.387230283288683
6730 0.387175658105897 0.20801238111197 0.179163276993928 0 0 0.387175658105897
6740 0.387121109912725 0.208202783252583 0.178918326660142 0 0 0.387121109912725
6750 0.387066638536333 0.208392917261873 0.17867372127446 0 0 0.387066638536333
6760 0.387012243803994 0.208582783742745 0.17842946006125 0 0 0.387012243803994
6770 0.386957925541691 0.208772383302613 0.178185542239078 0 0 0.386957925541691
6780 0.386903683528485 0.20896171671267 0.177941966815814 0 0 0.386903683528485
6790 0.386849517623719 0.209150784463882 0.177698733159838 0 0 0.386849517623719
6800 0.386795427644255 0.2093395871955 0.177455840448755 0 0 0.386795427644255
6810 0.386741413406428 0.209528125548613 0.177213287857815 0 0 0.386741413406428
6820 0.386687474736345 0.209716400130199 0.176971074606146 0 0 0.386687474736345
6830 0.386633611444504 0.20990441160172 0.176729199842784 0 0 0.386633611444504
6840 0.386579823351734 0.210092160588578 0.176487662763156 0 0 0.386579823351734
6850 0.386526110328109 0.210279647544283 0.176246462783826 0 0 0.386526110328109
6860 0.386472472154912 0.210466873232276 0.176005598922636 0 0 0.386472472154912
6870 0.386418908718552 0.210653838049048 0.175765070669503 0 0 0.386418908718552
6880 0.386365419841955 0.210840542612678 0.175524877229277 0 0 0.386365419841955
6890 0.386312005314127 0.211026987659655 0.175285017654472 0 0 0.386312005314127
6900 0.386258664978216 0.211213173737468 0.175045491240748 0 0 0.386258664978216
6910 0.386205398656989 0.21139910146476 0.174806297192229 0 0 0.386205398656989
6920 0.386152206166405 0.211584771483927 0.174567434682478 0 0 0.386152206166405
6930 0.38609908735592 0.21177018432045 0.17432890303547 0 0 0.38609908735592
6940 0.386046042173251 0.211955340156825 0.174090702016426 0 0 0.386046042173251
6950 0.385993070353586 0.212140239917385 0.173852830436201 0 0 0.385993070353586
6960 0.385940171748121 0.212324884121536 0.173615287626585 0 0 0.385940171748121
6970 0.385887346165198 0.212509273438262 0.173378072726937 0 0 0.385887346165198
6980 0.385834593451157 0.212693408403925 0.173141185047231 0 0 0.385834593451157
6990 0.385781913408419 0.212877289708173 0.172904623700247 0 0 0.385781913408419
7000 0.385729305925029 0.213060917741796 0.172668388183233 0 0 0.385729305925029
7010 0.385676770798561 0.213244293211364 0.172432477587197 0 0 0.385676770798561
7020 0.385624307872098 0.213427416664601 0.172196891207497 0 0 0.385624307872098
7030 0.38557191698679 0.213610288655975 0.171961628330815 0 0 0.38557191698679
7040 0.385519597960242 0.213792909822145 0.171726688138097 0 0 0.385519597960242
7050 0.38546735069745 0.213975280494728 0.171492070202722 0 0 0.38546735069745
7060 0.385415174936738 0.214157401587106 0.171257773349632 0 0 0.385415174936738
7070 0.3853630705537 0.214339273533523 0.171023797020177 0 0 0.385363070553701
7080 0.385311037426852 0.21452089675803 0.170790140668822 0 0 0.385311037426852
7090 0.385259075463875 0.214702271582856 0.170556803881019 0 0 0.385259075463875
7100 0.385207184420708 0.214883398859917 0.170323785560791 0 0 0.385207184420708
7110 0.385155364115791 0.215064279222944 0.170091084892847 0 0 0.385155364115791
7120 0.385103614461154 0.215244912979005 0.169858701482148 0 0 0.385103614461154
7130 0.385051935242222 0.215425300877076 0.169626634365147 0 0 0.385051935242222
7140 0.385000326302344 0.215605443463956 0.169394882838388 0 0 0.385000326302344
7150 0.384948787508231 0.215785341204893 0.169163446303338 0 0 0.384948787508231
7160 0.38489731871724 0.215964994597786 0.168932324119454 0 0 0.38489731871724
7170 0.384845919725317 0.216144404354891 0.168701515370427 0 0 0.384845919725317
7180 0.384794590397861 0.216323570946039 0.168471019451822 0 0 0.384794590397861
7190 0.384743330648765 0.216502494671788 0.168240835976978 0 0 0.384743330648765
7200 0.384692140264939 0.216681176275936 0.168010963989004 0 0 0.384692140264939
7210 0.384641019094317 0.216859616289275 0.167781402805042 0 0 0.384641019094317
7220 0.384589966980159 0.217037815258906 0.167552151721253 0 0 0.384589966980159
7230 0.384538983883486 0.217215773320892 0.167323210562594 0 0 0.384538983883486
7240 0.384488069549463 0.217393491364742 0.16709457818472 0 0 0.384488069549462
7250 0.384437223610433 0.217570970673769 0.166866252936663 0 0 0.384437223610432
7260 0.384386446084141 0.217748211186034 0.166638234898108 0 0 0.384386446084141
7270 0.3843357368916 0.217925213177252 0.166410523714348 0 0 0.3843357368916
7280 0.384285095867745 0.218101977223578 0.166183118644167 0 0 0.384285095867745
7290 0.38423452290443 0.218278503702502 0.165956019201929 0 0 0.38423452290443
7300 0.384184017796269 0.218454793330934 0.165729224465335 0 0 0.384184017796269
7310 0.384133580430773 0.218630846501513 0.16550273392926 0 0 0.384133580430773
7320 0.384083210708316 0.218806663561994 0.165276547146322 0 0 0.384083210708316
7330 0.384032908426618 0.218982245218435 0.165050663208183 0 0 0.384032908426618
7340 0.383982673423143 0.219157592038179 0.164825081384964 0 0 0.383982673423143
7350 0.383932505576771 0.219332704443995 0.164599801132775 0 0 0.383932505576771
7360 0.383882404728874 0.219507582989577 0.164374821739297 0 0 0.383882404728874
7370 0.383832370771199 0.219682228052794 0.164150142718405 0 0 0.383832370771199
7380 0.383782403537087 0.219856640215365 0.163925763321722 0 0 0.383782403537087
7390 0.383732502862036 0.220030820051494 0.163701682810542 0 0 0.383732502862036
7400 0.38368266861773 0.220204768009069 0.163477900608661 0 0 0.38368266861773
7410 0.383632900665694 0.220378484571445 0.163254416094249 0 0 0.383632900665694
7420 0.383583198896237 0.220551970121499 0.163031228774738 0 0 0.383583198896237
7430 0.383533563148466 0.220725225220835 0.162808337927631 0 0 0.383533563148466
7440 0.383483993277941 0.220898250373625 0.162585742904316 0 0 0.383483993277941
7450 0.383434489154241 0.221071046035105 0.162363443119137 0 0 0.383434489154241
7460 0.383385050657527 0.221243612623577 0.16214143803395 0 0 0.383385050657527
7470 0.383335677636366 0.221415950667628 0.161919726968738 0 0 0.383335677636366
7480 0.383286369944183 0.221588060678877 0.161698309265306 0 0 0.383286369944183
7490 0.383237127433505 0.221759943172083 0.161477184261422 0 0 0.383237127433505
7500 0.383187949965154 0.221931598633052 0.161256351332102 0 0 0.383187949965154
7510 0.383138837433526 0.222103027430401 0.161035810003125 0 0 0.383138837433526
7520 0.38308978969063 0.222274230080693 0.160815559609937 0 0 0.38308978969063
7530 0.383040806616588 0.222445207002368 0.160595599614219 0 0 0.383040806616588
7540 0.382991888048909 0.222615958762604 0.160375929286306 0 0 0.382991888048909
7550 0.382943033869436 0.222786485773833 0.160156548095604 0 0 0.382943033869437
7560 0.38289424393332 0.222956788541658 0.159937455391662 0 0 0.38289424393332
7570 0.382845518120335 0.223126867485724 0.159718650634612 0 0 0.382845518120335
7580 0.382796856299152 0.223296723064447 0.159500133234705 0 0 0.382796856299152
7590 0.382748258328301 0.223466355771625 0.159281902556676 0 0 0.382748258328302
7600 0.382699724075408 0.22363576606932 0.159063958006088 0 0 0.382699724075408
7610 0.382651253420638 0.223804954375818 0.158846299044819 0 0 0.382651253420638
7620 0.382602846219231 0.223973921196403 0.158628925022828 0 0 0.382602846219231
7630 0.382554502358038 0.224142666926032 0.158411835432006 0 0 0.382554502358038
7640 0.382506221702866 0.224311192033106 0.15819502966976 0 0 0.382506221702866
7650 0.382458004101919 0.224479497047474 0.157978507054445 0 0 0.382458004101919
7660 0.382409849464752 0.224647582284842 0.15776226717991 0 0 0.382409849464751
7670 0.382361757642396 0.224815448265179 0.157546309377217 0 0 0.382361757642396
7680 0.382313728508627 0.224983095429087 0.15733063307954 0 0 0.382313728508627
7690 0.382265761939303 0.225150524209878 0.157115237729426 0 0 0.382265761939304
7700 0.382217857797598 0.225317735085154 0.156900122712444 0 0 0.382217857797598
7710 0.382170015983447 0.225484728404188 0.156685287579259 0 0 0.382170015983447
7720 0.382122236355584 0.225651504660082 0.156470731695501 0 0 0.382122236355584
7730 0.382074518791155 0.225818064281655 0.1562564545095 0 0 0.382074518791155
7740 0.382026863152581 0.225984407749131 0.15604245540345 0 0 0.382026863152581
7750 0.381979269326678 0.226150535457584 0.155828733869094 0 0 0.381979269326678
7760 0.381931737190082 0.226316447837622 0.15561528935246 0 0 0.381931737190082
7770 0.38188426660932 0.226482145355134 0.155402121254186 0 0 0.381884266609319
7780 0.381836857484616 0.226647628358389 0.155189229126227 0 0 0.381836857484616
7790 0.381789509647377 0.226812897435868 0.154976612211509 0 0 0.381789509647377
7800 0.381742223016644 0.226977952870163 0.154764270146481 0 0 0.381742223016644
7810 0.381694997451365 0.22714279515362 0.154552202297745 0 0 0.381694997451365
7820 0.381647832833362 0.22730742469874 0.154340408134622 0 0 0.381647832833362
7830 0.381600729052666 0.227471841889375 0.15412888716329 0 0 0.381600729052666
7840 0.381553685977699 0.227636047184802 0.153917638792897 0 0 0.381553685977699
7850 0.381506703474806 0.227800041051545 0.153706662423261 0 0 0.381506703474806
7860 0.381459781501152 0.227963823639128 0.153495957862024 0 0 0.381459781501152
7870 0.381412919880629 0.228127395562256 0.153285524318373 0 0 0.381412919880629
7880 0.381366118440433 0.228290757424106 0.153075361016327 0 0 0.381366118440433
7890 0.381319377043197 0.228453909704164 0.152865467339033 0 0 0.381319377043197
7900 0.381272695704487 0.228616852348095 0.152655843356392 0 0 0.381272695704487
7910 0.381226074223305 0.22877958605749 0.152446488165815 0 0 0.381226074223305
7920 0.381179512510193 0.228942111144604 0.152237401365589 0 0 0.381179512510193
7930 0.38113301042499 0.229104428098673 0.152028582326316 0 0 0.38113301042499
7940 0.381086567851745 0.229266537324428 0.151820030527318 0 0 0.381086567851745
7950 0.381040184712171 0.229428439095132 0.151611745617039 0 0 0.381040184712171
7960 0.380993860835438 0.229590134007076 0.151403726828362 0 0 0.380993860835438
7970 0.38094759615096 0.229751622306635 0.151195973844325 0 0 0.38094759615096
7980 0.380901390507432 0.229912904521952 0.15098848598548 0 0 0.380901390507432
7990 0.380855243825462 0.230073980930138 0.150781262895324 0 0 0.380855243825463
8000 0.380809155967371 0.230234852011776 0.150574303955595 0 0 0.380809155967371
