#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             5203	1.0466741192e-01	1.0466762609e-01
             5204	1.0466741056e-01	1.0466762473e-01
             5205	1.0466740916e-01	1.0466762333e-01
             5206	1.0466740792e-01	1.0466762210e-01
             5207	1.0466740674e-01	1.0466762091e-01
             5208	1.0466740538e-01	1.0466761956e-01
             5209	1.0466740407e-01	1.0466761825e-01
             5210	1.0466740285e-01	1.0466761703e-01
             5211	1.0466740152e-01	1.0466761570e-01
             5212	1.0466740016e-01	1.0466761434e-01
             5213	1.0466739885e-01	1.0466761303e-01
             5214	1.0466739744e-01	1.0466761163e-01
             5215	1.0466739620e-01	1.0466761039e-01
             5216	1.0466739490e-01	1.0466760909e-01
             5217	1.0466739348e-01	1.0466760767e-01
             5218	1.0466739219e-01	1.0466760638e-01
             5219	1.0466739082e-01	1.0466760501e-01
             5220	1.0466738936e-01	1.0466760356e-01
             5221	1.0466738792e-01	1.0466760211e-01
             5222	1.0466738663e-01	1.0466760083e-01
             5223	1.0466738539e-01	1.0466759959e-01
             5224	1.0466738413e-01	1.0466759833e-01
             5225	1.0466738283e-01	1.0466759703e-01
             5226	1.0466738153e-01	1.0466759573e-01
             5227	1.0466738009e-01	1.0466759429e-01
             5228	1.0466737880e-01	1.0466759301e-01
             5229	1.0466737746e-01	1.0466759166e-01
             5230	1.0466737602e-01	1.0466759023e-01
             5231	1.0466737474e-01	1.0466758895e-01
             5232	1.0466737331e-01	1.0466758752e-01
             5233	1.0466737194e-01	1.0466758615e-01
             5234	1.0466737059e-01	1.0466758480e-01
             5235	1.0466736928e-01	1.0466758349e-01
             5236	1.0466736784e-01	1.0466758206e-01
             5237	1.0466736647e-01	1.0466758069e-01
             5238	1.0466736510e-01	1.0466757932e-01
             5239	1.0466736390e-01	1.0466757812e-01
             5240	1.0466736254e-01	1.0466757676e-01
             5241	1.0466736127e-01	1.0466757550e-01
             5242	1.0466736011e-01	1.0466757433e-01
             5243	1.0466735871e-01	1.0466757294e-01
             5244	1.0466735749e-01	1.0466757172e-01
             5245	1.0466735612e-01	1.0466757035e-01
             5246	1.0466735477e-01	1.0466756901e-01
             5247	1.0466735341e-01	1.0466756764e-01
             5248	1.0466735193e-01	1.0466756617e-01
             5249	1.0466735061e-01	1.0466756484e-01
             5250	1.0466734909e-01	1.0466756333e-01
             5251	1.0466734776e-01	1.0466756200e-01
             5252	1.0466734641e-01	1.0466756065e-01
             5253	1.0466734516e-01	1.0466755941e-01
             5254	1.0466734379e-01	1.0466755804e-01
             5255	1.0466734240e-01	1.0466755665e-01
             5256	1.0466734104e-01	1.0466755528e-01
             5257	1.0466733964e-01	1.0466755389e-01
             5258	1.0466733834e-01	1.0466755259e-01
             5259	1.0466733701e-01	1.0466755126e-01
             5260	1.0466733566e-01	1.0466754991e-01
             5261	1.0466733432e-01	1.0466754858e-01
             5262	1.0466733298e-01	1.0466754724e-01
             5263	1.0466733159e-01	1.0466754584e-01
             5264	1.0466733021e-01	1.0466754447e-01
             5265	1.0466732894e-01	1.0466754320e-01
             5266	1.0466732761e-01	1.0466754187e-01
             5267	1.0466732631e-01	1.0466754057e-01
             5268	1.0466732493e-01	1.0466753920e-01
             5269	1.0466732377e-01	1.0466753804e-01
             5270	1.0466732244e-01	1.0466753671e-01
             5271	1.0466732112e-01	1.0466753539e-01
             5272	1.0466731996e-01	1.0466753423e-01
             5273	1.0466731861e-01	1.0466753288e-01
             5274	1.0466731737e-01	1.0466753164e-01
             5275	1.0466731603e-01	1.0466753030e-01
             5276	1.0466731465e-01	1.0466752893e-01
             5277	1.0466731333e-01	1.0466752761e-01
             5278	1.0466731199e-01	1.0466752627e-01
             5279	1.0466731076e-01	1.0466752504e-01
             5280	1.0466730937e-01	1.0466752365e-01
             5281	1.0466730801e-01	1.0466752229e-01
             5282	1.0466730647e-01	1.0466752076e-01
             5283	1.0466730499e-01	1.0466751928e-01
             5284	1.0466730373e-01	1.0466751801e-01
             5285	1.0466730239e-01	1.0466751668e-01
             5286	1.0466730111e-01	1.0466751541e-01
             5287	1.0466729974e-01	1.0466751403e-01
             5288	1.0466729834e-01	1.0466751263e-01
             5289	1.0466729699e-01	1.0466751129e-01
             5290	1.0466729567e-01	1.0466750997e-01
             5291	1.0466729442e-01	1.0466750872e-01
             5292	1.0466729310e-01	1.0466750740e-01
             5293	1.0466729171e-01	1.0466750601e-01
             5294	1.0466729053e-01	1.0466750483e-01
             5295	1.0466728915e-01	1.0466750345e-01
             5296	1.0466728763e-01	1.0466750194e-01
             5297	1.0466728637e-01	1.0466750068e-01
             5298	1.0466728505e-01	1.0466749936e-01
             5299	1.0466728360e-01	1.0466749791e-01
             5300	1.0466728224e-01	1.0466749655e-01
             5301	1.0466728084e-01	1.0466749515e-01
             5302	1.0466727942e-01	1.0466749373e-01
             5303	1.0466727814e-01	1.0466749246e-01
             5304	1.0466727698e-01	1.0466749130e-01
             5305	1.0466727580e-01	1.0466749012e-01
             5306	1.0466727456e-01	1.0466748888e-01
             5307	1.0466727331e-01	1.0466748764e-01
             5308	1.0466727205e-01	1.0466748637e-01
             5309	1.0466727063e-01	1.0466748496e-01
             5310	1.0466726924e-01	1.0466748357e-01
             5311	1.0466726783e-01	1.0466748216e-01
             5312	1.0466726643e-01	1.0466748076e-01
             5313	1.0466726499e-01	1.0466747932e-01
             5314	1.0466726378e-01	1.0466747812e-01
             5315	1.0466726249e-01	1.0466747682e-01
             5316	1.0466726124e-01	1.0466747558e-01
             5317	1.0466725995e-01	1.0466747429e-01
             5318	1.0466725881e-01	1.0466747315e-01
             5319	1.0466725761e-01	1.0466747195e-01
             5320	1.0466725622e-01	1.0466747056e-01
             5321	1.0466725488e-01	1.0466746922e-01
             5322	1.0466725351e-01	1.0466746786e-01
             5323	1.0466725224e-01	1.0466746658e-01
             5324	1.0466725094e-01	1.0466746528e-01
             5325	1.0466724961e-01	1.0466746395e-01
             5326	1.0466724820e-01	1.0466746255e-01
             5327	1.0466724697e-01	1.0466746132e-01
             5328	1.0466724568e-01	1.0466746003e-01
             5329	1.0466724437e-01	1.0466745873e-01
             5330	1.0466724306e-01	1.0466745742e-01
             5331	1.0466724163e-01	1.0466745599e-01
             5332	1.0466724031e-01	1.0466745467e-01
             5333	1.0466723895e-01	1.0466745332e-01
             5334	1.0466723764e-01	1.0466745200e-01
             5335	1.0466723632e-01	1.0466745069e-01
             5336	1.0466723516e-01	1.0466744952e-01
             5337	1.0466723379e-01	1.0466744816e-01
             5338	1.0466723255e-01	1.0466744692e-01
             5339	1.0466723124e-01	1.0466744561e-01
             5340	1.0466722987e-01	1.0466744424e-01
             5341	1.0466722858e-01	1.0466744295e-01
             5342	1.0466722718e-01	1.0466744155e-01
             5343	1.0466722582e-01	1.0466744019e-01
             5344	1.0466722461e-01	1.0466743898e-01
             5345	1.0466722326e-01	1.0466743764e-01
             5346	1.0466722203e-01	1.0466743641e-01
             5347	1.0466722068e-01	1.0466743506e-01
             5348	1.0466721923e-01	1.0466743361e-01
             5349	1.0466721786e-01	1.0466743225e-01
             5350	1.0466721655e-01	1.0466743093e-01
             5351	1.0466721533e-01	1.0466742971e-01
             5352	1.0466721387e-01	1.0466742825e-01
             5353	1.0466721262e-01	1.0466742701e-01
             5354	1.0466721120e-01	1.0466742559e-01
             5355	1.0466720983e-01	1.0466742422e-01
             5356	1.0466720851e-01	1.0466742290e-01
             5357	1.0466720715e-01	1.0466742154e-01
             5358	1.0466720575e-01	1.0466742015e-01
             5359	1.0466720438e-01	1.0466741878e-01
             5360	1.0466720296e-01	1.0466741736e-01
             5361	1.0466720166e-01	1.0466741606e-01
             5362	1.0466720045e-01	1.0466741486e-01
             5363	1.0466719928e-01	1.0466741369e-01
             5364	1.0466719803e-01	1.0466741243e-01
             5365	1.0466719661e-01	1.0466741101e-01
             5366	1.0466719521e-01	1.0466740962e-01
             5367	1.0466719384e-01	1.0466740825e-01
             5368	1.0466719246e-01	1.0466740687e-01
             5369	1.0466719127e-01	1.0466740569e-01
             5370	1.0466719006e-01	1.0466740447e-01
             5371	1.0466718870e-01	1.0466740311e-01
             5372	1.0466718730e-01	1.0466740172e-01
             5373	1.0466718603e-01	1.0466740045e-01
             5374	1.0466718485e-01	1.0466739927e-01
             5375	1.0466718349e-01	1.0466739791e-01
             5376	1.0466718227e-01	1.0466739669e-01
             5377	1.0466718099e-01	1.0466739542e-01
             5378	1.0466717972e-01	1.0466739415e-01
             5379	1.0466717861e-01	1.0466739304e-01
             5380	1.0466717727e-01	1.0466739170e-01
             5381	1.0466717588e-01	1.0466739031e-01
             5382	1.0466717462e-01	1.0466738906e-01
             5383	1.0466717331e-01	1.0466738775e-01
             5384	1.0466717204e-01	1.0466738648e-01
             5385	1.0466717067e-01	1.0466738511e-01
             5386	1.0466716927e-01	1.0466738371e-01
             5387	1.0466716806e-01	1.0466738250e-01
             5388	1.0466716687e-01	1.0466738131e-01
             5389	1.0466716561e-01	1.0466738006e-01
             5390	1.0466716440e-01	1.0466737884e-01
             5391	1.0466716308e-01	1.0466737753e-01
             5392	1.0466716166e-01	1.0466737611e-01
             5393	1.0466716047e-01	1.0466737491e-01
             5394	1.0466715924e-01	1.0466737369e-01
             5395	1.0466715788e-01	1.0466737234e-01
             5396	1.0466715646e-01	1.0466737091e-01
             5397	1.0466715520e-01	1.0466736965e-01
             5398	1.0466715384e-01	1.0466736830e-01
             5399	1.0466715260e-01	1.0466736706e-01
             5400	1.0466715113e-01	1.0466736559e-01
             5401	1.0466714981e-01	1.0466736427e-01
             5402	1.0466714844e-01	1.0466736290e-01
             5403	1.0466714724e-01	1.0466736170e-01
             5404	1.0466714591e-01	1.0466736038e-01
             5405	1.0466714463e-01	1.0466735910e-01
             5406	1.0466714316e-01	1.0466735763e-01
             5407	1.0466714180e-01	1.0466735627e-01
             5408	1.0466714038e-01	1.0466735485e-01
             5409	1.0466713899e-01	1.0466735346e-01
             5410	1.0466713778e-01	1.0466735225e-01
             5411	1.0466713641e-01	1.0466735089e-01
             5412	1.0466713514e-01	1.0466734962e-01
             5413	1.0466713378e-01	1.0466734826e-01
             5414	1.0466713238e-01	1.0466734686e-01
             5415	1.0466713114e-01	1.0466734562e-01
             5416	1.0466712978e-01	1.0466734426e-01
             5417	1.0466712839e-01	1.0466734288e-01
             5418	1.0466712723e-01	1.0466734172e-01
             5419	1.0466712612e-01	1.0466734060e-01
             5420	1.0466712489e-01	1.0466733938e-01
             5421	1.0466712353e-01	1.0466733802e-01
             5422	1.0466712230e-01	1.0466733679e-01
             5423	1.0466712111e-01	1.0466733560e-01
             5424	1.0466711985e-01	1.0466733434e-01
             5425	1.0466711843e-01	1.0466733292e-01
             5426	1.0466711697e-01	1.0466733146e-01
             5427	1.0466711576e-01	1.0466733025e-01
             5428	1.0466711425e-01	1.0466732875e-01
             5429	1.0466711294e-01	1.0466732744e-01
             5430	1.0466711158e-01	1.0466732608e-01
             5431	1.0466711032e-01	1.0466732482e-01
             5432	1.0466710910e-01	1.0466732360e-01
             5433	1.0466710783e-01	1.0466732233e-01
             5434	1.0466710660e-01	1.0466732111e-01
             5435	1.0466710544e-01	1.0466731995e-01
             5436	1.0466710408e-01	1.0466731859e-01
             5437	1.0466710278e-01	1.0466731729e-01
             5438	1.0466710150e-01	1.0466731601e-01
             5439	1.0466710023e-01	1.0466731474e-01
             5440	1.0466709891e-01	1.0466731342e-01
             5441	1.0466709757e-01	1.0466731208e-01
             5442	1.0466709630e-01	1.0466731082e-01
             5443	1.0466709498e-01	1.0466730950e-01
             5444	1.0466709363e-01	1.0466730816e-01
             5445	1.0466709235e-01	1.0466730687e-01
             5446	1.0466709103e-01	1.0466730556e-01
             5447	1.0466708972e-01	1.0466730424e-01
             5448	1.0466708848e-01	1.0466730301e-01
             5449	1.0466708736e-01	1.0466730189e-01
             5450	1.0466708620e-01	1.0466730073e-01
             5451	1.0466708482e-01	1.0466729935e-01
             5452	1.0466708359e-01	1.0466729812e-01
             5453	1.0466708234e-01	1.0466729688e-01
             5454	1.0466708108e-01	1.0466729561e-01
             5455	1.0466707980e-01	1.0466729434e-01
             5456	1.0466707859e-01	1.0466729313e-01
             5457	1.0466707729e-01	1.0466729184e-01
             5458	1.0466707608e-01	1.0466729062e-01
             5459	1.0466707486e-01	1.0466728940e-01
             5460	1.0466707348e-01	1.0466728803e-01
             5461	1.0466707234e-01	1.0466728689e-01
             5462	1.0466707096e-01	1.0466728551e-01
             5463	1.0466706970e-01	1.0466728425e-01
             5464	1.0466706852e-01	1.0466728307e-01
             5465	1.0466706727e-01	1.0466728182e-01
             5466	1.0466706601e-01	1.0466728056e-01
             5467	1.0466706474e-01	1.0466727930e-01
             5468	1.0466706345e-01	1.0466727800e-01
             5469	1.0466706225e-01	1.0466727681e-01
             5470	1.0466706101e-01	1.0466727557e-01
             5471	1.0466705974e-01	1.0466727430e-01
             5472	1.0466705852e-01	1.0466727308e-01
             5473	1.0466705728e-01	1.0466727184e-01
             5474	1.0466705612e-01	1.0466727068e-01
             5475	1.0466705477e-01	1.0466726934e-01
             5476	1.0466705339e-01	1.0466726796e-01
             5477	1.0466705222e-01	1.0466726679e-01
             5478	1.0466705093e-01	1.0466726550e-01
             5479	1.0466704979e-01	1.0466726437e-01
             5480	1.0466704862e-01	1.0466726319e-01
             5481	1.0466704738e-01	1.0466726195e-01
             5482	1.0466704598e-01	1.0466726056e-01
             5483	1.0466704479e-01	1.0466725937e-01
             5484	1.0466704362e-01	1.0466725820e-01
             5485	1.0466704229e-01	1.0466725687e-01
             5486	1.0466704097e-01	1.0466725555e-01
             5487	1.0466703975e-01	1.0466725433e-01
             5488	1.0466703851e-01	1.0466725309e-01
             5489	1.0466703735e-01	1.0466725194e-01
             5490	1.0466703605e-01	1.0466725064e-01
             5491	1.0466703492e-01	1.0466724951e-01
             5492	1.0466703370e-01	1.0466724829e-01
             5493	1.0466703244e-01	1.0466724703e-01
             5494	1.0466703119e-01	1.0466724579e-01
             5495	1.0466702991e-01	1.0466724450e-01
             5496	1.0466702868e-01	1.0466724328e-01
             5497	1.0466702739e-01	1.0466724199e-01
             5498	1.0466702613e-01	1.0466724073e-01
             5499	1.0466702488e-01	1.0466723948e-01
             5500	1.0466702362e-01	1.0466723822e-01
             5501	1.0466702232e-01	1.0466723692e-01
             5502	1.0466702113e-01	1.0466723574e-01
             5503	1.0466701997e-01	1.0466723457e-01
             5504	1.0466701872e-01	1.0466723333e-01
             5505	1.0466701749e-01	1.0466723210e-01
             5506	1.0466701626e-01	1.0466723087e-01
             5507	1.0466701497e-01	1.0466722958e-01
             5508	1.0466701370e-01	1.0466722832e-01
             5509	1.0466701250e-01	1.0466722712e-01
             5510	1.0466701128e-01	1.0466722590e-01
             5511	1.0466700984e-01	1.0466722446e-01
             5512	1.0466700857e-01	1.0466722319e-01
             5513	1.0466700728e-01	1.0466722190e-01
             5514	1.0466700610e-01	1.0466722073e-01
             5515	1.0466700494e-01	1.0466721956e-01
             5516	1.0466700371e-01	1.0466721834e-01
             5517	1.0466700257e-01	1.0466721720e-01
             5518	1.0466700147e-01	1.0466721610e-01
             5519	1.0466700027e-01	1.0466721490e-01
             5520	1.0466699914e-01	1.0466721377e-01
             5521	1.0466699785e-01	1.0466721248e-01
             5522	1.0466699671e-01	1.0466721135e-01
             5523	1.0466699542e-01	1.0466721006e-01
             5524	1.0466699426e-01	1.0466720890e-01
             5525	1.0466699310e-01	1.0466720774e-01
             5526	1.0466699197e-01	1.0466720661e-01
             5527	1.0466699064e-01	1.0466720528e-01
             5528	1.0466698943e-01	1.0466720408e-01
             5529	1.0466698827e-01	1.0466720291e-01
             5530	1.0466698716e-01	1.0466720180e-01
             5531	1.0466698582e-01	1.0466720046e-01
             5532	1.0466698442e-01	1.0466719907e-01
             5533	1.0466698333e-01	1.0466719798e-01
             5534	1.0466698214e-01	1.0466719679e-01
             5535	1.0466698090e-01	1.0466719555e-01
             5536	1.0466697961e-01	1.0466719427e-01
             5537	1.0466697833e-01	1.0466719299e-01
             5538	1.0466697715e-01	1.0466719181e-01
             5539	1.0466697583e-01	1.0466719049e-01
             5540	1.0466697447e-01	1.0466718913e-01
             5541	1.0466697322e-01	1.0466718788e-01
             5542	1.0466697200e-01	1.0466718666e-01
             5543	1.0466697078e-01	1.0466718545e-01
             5544	1.0466696945e-01	1.0466718411e-01
             5545	1.0466696816e-01	1.0466718283e-01
             5546	1.0466696674e-01	1.0466718141e-01
             5547	1.0466696552e-01	1.0466718019e-01
             5548	1.0466696431e-01	1.0466717898e-01
             5549	1.0466696312e-01	1.0466717780e-01
             5550	1.0466696186e-01	1.0466717654e-01
             5551	1.0466696069e-01	1.0466717537e-01
             5552	1.0466695940e-01	1.0466717408e-01
             5553	1.0466695807e-01	1.0466717275e-01
             5554	1.0466695673e-01	1.0466717141e-01
             5555	1.0466695547e-01	1.0466717015e-01
             5556	1.0466695419e-01	1.0466716887e-01
             5557	1.0466695287e-01	1.0466716756e-01
             5558	1.0466695171e-01	1.0466716639e-01
             5559	1.0466695042e-01	1.0466716511e-01
             5560	1.0466694902e-01	1.0466716370e-01
             5561	1.0466694773e-01	1.0466716243e-01
             5562	1.0466694655e-01	1.0466716124e-01
             5563	1.0466694537e-01	1.0466716006e-01
             5564	1.0466694399e-01	1.0466715869e-01
             5565	1.0466694267e-01	1.0466715737e-01
             5566	1.0466694134e-01	1.0466715604e-01
             5567	1.0466693997e-01	1.0466715467e-01
             5568	1.0466693864e-01	1.0466715335e-01
             5569	1.0466693739e-01	1.0466715210e-01
             5570	1.0466693615e-01	1.0466715086e-01
             5571	1.0466693486e-01	1.0466714956e-01
             5572	1.0466693384e-01	1.0466714854e-01
             5573	1.0466693243e-01	1.0466714713e-01
             5574	1.0466693119e-01	1.0466714590e-01
             5575	1.0466692993e-01	1.0466714464e-01
             5576	1.0466692865e-01	1.0466714336e-01
             5577	1.0466692734e-01	1.0466714205e-01
             5578	1.0466692602e-01	1.0466714074e-01
             5579	1.0466692471e-01	1.0466713942e-01
             5580	1.0466692338e-01	1.0466713809e-01
             5581	1.0466692206e-01	1.0466713678e-01
             5582	1.0466692095e-01	1.0466713567e-01
             5583	1.0466691965e-01	1.0466713437e-01
             5584	1.0466691836e-01	1.0466713309e-01
             5585	1.0466691716e-01	1.0466713188e-01
             5586	1.0466691598e-01	1.0466713071e-01
             5587	1.0466691473e-01	1.0466712945e-01
             5588	1.0466691344e-01	1.0466712817e-01
             5589	1.0466691215e-01	1.0466712688e-01
             5590	1.0466691093e-01	1.0466712566e-01
             5591	1.0466690965e-01	1.0466712438e-01
             5592	1.0466690826e-01	1.0466712299e-01
             5593	1.0466690710e-01	1.0466712183e-01
             5594	1.0466690587e-01	1.0466712061e-01
             5595	1.0466690454e-01	1.0466711928e-01
             5596	1.0466690336e-01	1.0466711810e-01
             5597	1.0466690210e-01	1.0466711685e-01
             5598	1.0466690089e-01	1.0466711563e-01
             5599	1.0466689969e-01	1.0466711443e-01
             5600	1.0466689831e-01	1.0466711306e-01
             5601	1.0466689701e-01	1.0466711175e-01
             5602	1.0466689582e-01	1.0466711057e-01
             5603	1.0466689451e-01	1.0466710926e-01
             5604	1.0466689322e-01	1.0466710797e-01
             5605	1.0466689208e-01	1.0466710684e-01
             5606	1.0466689091e-01	1.0466710567e-01
             5607	1.0466688957e-01	1.0466710432e-01
             5608	1.0466688843e-01	1.0466710319e-01
             5609	1.0466688725e-01	1.0466710201e-01
             5610	1.0466688607e-01	1.0466710083e-01
             5611	1.0466688487e-01	1.0466709963e-01
             5612	1.0466688363e-01	1.0466709839e-01
             5613	1.0466688247e-01	1.0466709724e-01
             5614	1.0466688127e-01	1.0466709603e-01
             5615	1.0466688009e-01	1.0466709486e-01
             5616	1.0466687886e-01	1.0466709363e-01
             5617	1.0466687762e-01	1.0466709239e-01
             5618	1.0466687635e-01	1.0466709112e-01
             5619	1.0466687508e-01	1.0466708986e-01
             5620	1.0466687383e-01	1.0466708861e-01
             5621	1.0466687250e-01	1.0466708728e-01
             5622	1.0466687134e-01	1.0466708611e-01
             5623	1.0466687014e-01	1.0466708492e-01
             5624	1.0466686887e-01	1.0466708365e-01
             5625	1.0466686775e-01	1.0466708254e-01
             5626	1.0466686651e-01	1.0466708130e-01
             5627	1.0466686526e-01	1.0466708005e-01
             5628	1.0466686409e-01	1.0466707888e-01
             5629	1.0466686285e-01	1.0466707763e-01
             5630	1.0466686160e-01	1.0466707639e-01
             5631	1.0466686038e-01	1.0466707517e-01
             5632	1.0466685926e-01	1.0466707405e-01
             5633	1.0466685807e-01	1.0466707287e-01
             5634	1.0466685696e-01	1.0466707176e-01
             5635	1.0466685567e-01	1.0466707046e-01
             5636	1.0466685449e-01	1.0466706929e-01
             5637	1.0466685325e-01	1.0466706804e-01
             5638	1.0466685213e-01	1.0466706693e-01
             5639	1.0466685088e-01	1.0466706568e-01
             5640	1.0466684967e-01	1.0466706447e-01
             5641	1.0466684851e-01	1.0466706331e-01
             5642	1.0466684723e-01	1.0466706204e-01
             5643	1.0466684608e-01	1.0466706089e-01
             5644	1.0466684495e-01	1.0466705976e-01
             5645	1.0466684381e-01	1.0466705862e-01
             5646	1.0466684257e-01	1.0466705739e-01
             5647	1.0466684135e-01	1.0466705616e-01
             5648	1.0466684004e-01	1.0466705485e-01
             5649	1.0466683876e-01	1.0466705358e-01
             5650	1.0466683754e-01	1.0466705235e-01
             5651	1.0466683652e-01	1.0466705134e-01
             5652	1.0466683539e-01	1.0466705021e-01
             5653	1.0466683426e-01	1.0466704908e-01
             5654	1.0466683316e-01	1.0466704798e-01
             5655	1.0466683188e-01	1.0466704670e-01
             5656	1.0466683079e-01	1.0466704562e-01
             5657	1.0466682978e-01	1.0466704461e-01
             5658	1.0466682850e-01	1.0466704333e-01
             5659	1.0466682727e-01	1.0466704210e-01
             5660	1.0466682610e-01	1.0466704093e-01
             5661	1.0466682488e-01	1.0466703971e-01
             5662	1.0466682378e-01	1.0466703862e-01
             5663	1.0466682259e-01	1.0466703742e-01
             5664	1.0466682143e-01	1.0466703627e-01
             5665	1.0466682031e-01	1.0466703515e-01
             5666	1.0466681914e-01	1.0466703398e-01
             5667	1.0466681804e-01	1.0466703288e-01
             5668	1.0466681679e-01	1.0466703163e-01
             5669	1.0466681565e-01	1.0466703049e-01
             5670	1.0466681447e-01	1.0466702932e-01
             5671	1.0466681339e-01	1.0466702824e-01
             5672	1.0466681211e-01	1.0466702696e-01
             5673	1.0466681097e-01	1.0466702582e-01
             5674	1.0466680991e-01	1.0466702476e-01
             5675	1.0466680872e-01	1.0466702358e-01
             5676	1.0466680743e-01	1.0466702228e-01
             5677	1.0466680631e-01	1.0466702117e-01
             5678	1.0466680510e-01	1.0466701996e-01
             5679	1.0466680391e-01	1.0466701877e-01
             5680	1.0466680264e-01	1.0466701750e-01
             5681	1.0466680151e-01	1.0466701637e-01
             5682	1.0466680034e-01	1.0466701520e-01
             5683	1.0466679920e-01	1.0466701406e-01
             5684	1.0466679820e-01	1.0466701306e-01
             5685	1.0466679701e-01	1.0466701188e-01
             5686	1.0466679582e-01	1.0466701069e-01
             5687	1.0466679467e-01	1.0466700954e-01
             5688	1.0466679348e-01	1.0466700835e-01
             5689	1.0466679227e-01	1.0466700714e-01
             5690	1.0466679113e-01	1.0466700601e-01
             5691	1.0466679000e-01	1.0466700488e-01
             5692	1.0466678883e-01	1.0466700370e-01
             5693	1.0466678766e-01	1.0466700254e-01
             5694	1.0466678652e-01	1.0466700140e-01
             5695	1.0466678532e-01	1.0466700020e-01
             5696	1.0466678421e-01	1.0466699909e-01
             5697	1.0466678305e-01	1.0466699793e-01
             5698	1.0466678174e-01	1.0466699662e-01
             5699	1.0466678051e-01	1.0466699539e-01
             5700	1.0466677940e-01	1.0466699428e-01
             5701	1.0466677826e-01	1.0466699315e-01
             5702	1.0466677703e-01	1.0466699192e-01
             5703	1.0466677591e-01	1.0466699080e-01
             5704	1.0466677480e-01	1.0466698969e-01
             5705	1.0466677364e-01	1.0466698853e-01
             5706	1.0466677235e-01	1.0466698725e-01
             5707	1.0466677112e-01	1.0466698602e-01
             5708	1.0466676997e-01	1.0466698486e-01
             5709	1.0466676885e-01	1.0466698375e-01
             5710	1.0466676766e-01	1.0466698256e-01
             5711	1.0466676644e-01	1.0466698134e-01
             5712	1.0466676542e-01	1.0466698032e-01
             5713	1.0466676428e-01	1.0466697918e-01
             5714	1.0466676322e-01	1.0466697813e-01
             5715	1.0466676202e-01	1.0466697692e-01
             5716	1.0466676076e-01	1.0466697567e-01
             5717	1.0466675961e-01	1.0466697452e-01
             5718	1.0466675841e-01	1.0466697333e-01
             5719	1.0466675715e-01	1.0466697206e-01
             5720	1.0466675600e-01	1.0466697092e-01
             5721	1.0466675466e-01	1.0466696958e-01
             5722	1.0466675355e-01	1.0466696847e-01
             5723	1.0466675233e-01	1.0466696725e-01
             5724	1.0466675105e-01	1.0466696597e-01
             5725	1.0466674997e-01	1.0466696489e-01
             5726	1.0466674890e-01	1.0466696382e-01
             5727	1.0466674780e-01	1.0466696272e-01
             5728	1.0466674651e-01	1.0466696143e-01
             5729	1.0466674520e-01	1.0466696013e-01
             5730	1.0466674397e-01	1.0466695890e-01
             5731	1.0466674286e-01	1.0466695779e-01
             5732	1.0466674168e-01	1.0466695662e-01
             5733	1.0466674051e-01	1.0466695544e-01
             5734	1.0466673923e-01	1.0466695417e-01
             5735	1.0466673808e-01	1.0466695301e-01
             5736	1.0466673690e-01	1.0466695184e-01
             5737	1.0466673568e-01	1.0466695062e-01
             5738	1.0466673442e-01	1.0466694936e-01
             5739	1.0466673323e-01	1.0466694817e-01
             5740	1.0466673213e-01	1.0466694708e-01
             5741	1.0466673100e-01	1.0466694595e-01
             5742	1.0466673008e-01	1.0466694503e-01
             5743	1.0466672890e-01	1.0466694384e-01
             5744	1.0466672771e-01	1.0466694266e-01
             5745	1.0466672655e-01	1.0466694150e-01
             5746	1.0466672523e-01	1.0466694019e-01
             5747	1.0466672407e-01	1.0466693902e-01
             5748	1.0466672281e-01	1.0466693777e-01
             5749	1.0466672161e-01	1.0466693657e-01
             5750	1.0466672049e-01	1.0466693545e-01
             5751	1.0466671935e-01	1.0466693431e-01
             5752	1.0466671807e-01	1.0466693303e-01
             5753	1.0466671688e-01	1.0466693184e-01
             5754	1.0466671569e-01	1.0466693065e-01
             5755	1.0466671446e-01	1.0466692943e-01
             5756	1.0466671329e-01	1.0466692826e-01
             5757	1.0466671209e-01	1.0466692705e-01
             5758	1.0466671091e-01	1.0466692588e-01
             5759	1.0466670962e-01	1.0466692459e-01
             5760	1.0466670852e-01	1.0466692349e-01
             5761	1.0466670731e-01	1.0466692228e-01
             5762	1.0466670622e-01	1.0466692120e-01
             5763	1.0466670515e-01	1.0466692012e-01
             5764	1.0466670395e-01	1.0466691893e-01
             5765	1.0466670284e-01	1.0466691782e-01
             5766	1.0466670164e-01	1.0466691662e-01
             5767	1.0466670035e-01	1.0466691533e-01
             5768	1.0466669912e-01	1.0466691410e-01
             5769	1.0466669784e-01	1.0466691282e-01
             5770	1.0466669663e-01	1.0466691162e-01
             5771	1.0466669550e-01	1.0466691048e-01
             5772	1.0466669432e-01	1.0466690931e-01
             5773	1.0466669314e-01	1.0466690813e-01
             5774	1.0466669193e-01	1.0466690692e-01
             5775	1.0466669090e-01	1.0466690589e-01
             5776	1.0466668976e-01	1.0466690475e-01
             5777	1.0466668843e-01	1.0466690342e-01
             5778	1.0466668724e-01	1.0466690224e-01
             5779	1.0466668617e-01	1.0466690117e-01
             5780	1.0466668495e-01	1.0466689995e-01
             5781	1.0466668376e-01	1.0466689876e-01
             5782	1.0466668255e-01	1.0466689755e-01
