#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             5856	1.0414591495e-01	1.0414612791e-01
             5857	1.0414591398e-01	1.0414612695e-01
             5858	1.0414591286e-01	1.0414612582e-01
             5859	1.0414591182e-01	1.0414612479e-01
             5860	1.0414591088e-01	1.0414612384e-01
             5861	1.0414590984e-01	1.0414612281e-01
             5862	1.0414590873e-01	1.0414612170e-01
             5863	1.0414590766e-01	1.0414612063e-01
             5864	1.0414590677e-01	1.0414611974e-01
             5865	1.0414590578e-01	1.0414611875e-01
             5866	1.0414590479e-01	1.0414611777e-01
             5867	1.0414590373e-01	1.0414611670e-01
             5868	1.0414590275e-01	1.0414611572e-01
             5869	1.0414590167e-01	1.0414611464e-01
             5870	1.0414590064e-01	1.0414611362e-01
             5871	1.0414589951e-01	1.0414611249e-01
             5872	1.0414589840e-01	1.0414611138e-01
             5873	1.0414589736e-01	1.0414611034e-01
             5874	1.0414589635e-01	1.0414610934e-01
             5875	1.0414589510e-01	1.0414610809e-01
             5876	1.0414589402e-01	1.0414610701e-01
             5877	1.0414589303e-01	1.0414610602e-01
             5878	1.0414589183e-01	1.0414610482e-01
             5879	1.0414589078e-01	1.0414610378e-01
             5880	1.0414588967e-01	1.0414610267e-01
             5881	1.0414588865e-01	1.0414610164e-01
             5882	1.0414588768e-01	1.0414610068e-01
             5883	1.0414588666e-01	1.0414609966e-01
             5884	1.0414588565e-01	1.0414609865e-01
             5885	1.0414588464e-01	1.0414609764e-01
             5886	1.0414588362e-01	1.0414609662e-01
             5887	1.0414588262e-01	1.0414609562e-01
             5888	1.0414588170e-01	1.0414609470e-01
             5889	1.0414588085e-01	1.0414609386e-01
             5890	1.0414587978e-01	1.0414609279e-01
             5891	1.0414587878e-01	1.0414609179e-01
             5892	1.0414587778e-01	1.0414609079e-01
             5893	1.0414587665e-01	1.0414608966e-01
             5894	1.0414587550e-01	1.0414608851e-01
             5895	1.0414587440e-01	1.0414608741e-01
             5896	1.0414587334e-01	1.0414608635e-01
             5897	1.0414587218e-01	1.0414608520e-01
             5898	1.0414587118e-01	1.0414608420e-01
             5899	1.0414587020e-01	1.0414608322e-01
             5900	1.0414586914e-01	1.0414608216e-01
             5901	1.0414586806e-01	1.0414608108e-01
             5902	1.0414586711e-01	1.0414608014e-01
             5903	1.0414586588e-01	1.0414607891e-01
             5904	1.0414586482e-01	1.0414607785e-01
             5905	1.0414586383e-01	1.0414607686e-01
             5906	1.0414586274e-01	1.0414607577e-01
             5907	1.0414586172e-01	1.0414607475e-01
             5908	1.0414586066e-01	1.0414607370e-01
             5909	1.0414585973e-01	1.0414607277e-01
             5910	1.0414585860e-01	1.0414607164e-01
             5911	1.0414585751e-01	1.0414607055e-01
             5912	1.0414585650e-01	1.0414606954e-01
             5913	1.0414585555e-01	1.0414606859e-01
             5914	1.0414585452e-01	1.0414606756e-01
             5915	1.0414585350e-01	1.0414606654e-01
             5916	1.0414585245e-01	1.0414606550e-01
             5917	1.0414585133e-01	1.0414606437e-01
             5918	1.0414585033e-01	1.0414606337e-01
             5919	1.0414584926e-01	1.0414606231e-01
             5920	1.0414584817e-01	1.0414606122e-01
             5921	1.0414584703e-01	1.0414606008e-01
             5922	1.0414584602e-01	1.0414605907e-01
             5923	1.0414584506e-01	1.0414605812e-01
             5924	1.0414584394e-01	1.0414605700e-01
             5925	1.0414584290e-01	1.0414605595e-01
             5926	1.0414584190e-01	1.0414605495e-01
             5927	1.0414584084e-01	1.0414605390e-01
             5928	1.0414583977e-01	1.0414605283e-01
             5929	1.0414583873e-01	1.0414605180e-01
             5930	1.0414583759e-01	1.0414605065e-01
             5931	1.0414583653e-01	1.0414604959e-01
             5932	1.0414583559e-01	1.0414604866e-01
             5933	1.0414583462e-01	1.0414604769e-01
             5934	1.0414583356e-01	1.0414604663e-01
             5935	1.0414583247e-01	1.0414604554e-01
             5936	1.0414583153e-01	1.0414604460e-01
             5937	1.0414583056e-01	1.0414604364e-01
             5938	1.0414582937e-01	1.0414604245e-01
             5939	1.0414582846e-01	1.0414604154e-01
             5940	1.0414582754e-01	1.0414604062e-01
             5941	1.0414582659e-01	1.0414603966e-01
             5942	1.0414582561e-01	1.0414603869e-01
             5943	1.0414582455e-01	1.0414603763e-01
             5944	1.0414582342e-01	1.0414603650e-01
             5945	1.0414582238e-01	1.0414603547e-01
             5946	1.0414582125e-01	1.0414603433e-01
             5947	1.0414582015e-01	1.0414603324e-01
             5948	1.0414581913e-01	1.0414603222e-01
             5949	1.0414581811e-01	1.0414603120e-01
             5950	1.0414581699e-01	1.0414603009e-01
             5951	1.0414581601e-01	1.0414602910e-01
             5952	1.0414581504e-01	1.0414602814e-01
             5953	1.0414581411e-01	1.0414602720e-01
             5954	1.0414581305e-01	1.0414602615e-01
             5955	1.0414581197e-01	1.0414602507e-01
             5956	1.0414581090e-01	1.0414602400e-01
             5957	1.0414580978e-01	1.0414602288e-01
             5958	1.0414580881e-01	1.0414602191e-01
             5959	1.0414580782e-01	1.0414602093e-01
             5960	1.0414580671e-01	1.0414601982e-01
             5961	1.0414580567e-01	1.0414601878e-01
             5962	1.0414580467e-01	1.0414601777e-01
             5963	1.0414580359e-01	1.0414601670e-01
             5964	1.0414580258e-01	1.0414601570e-01
             5965	1.0414580158e-01	1.0414601469e-01
             5966	1.0414580040e-01	1.0414601351e-01
             5967	1.0414579952e-01	1.0414601264e-01
             5968	1.0414579837e-01	1.0414601149e-01
             5969	1.0414579744e-01	1.0414601056e-01
             5970	1.0414579628e-01	1.0414600940e-01
             5971	1.0414579520e-01	1.0414600832e-01
             5972	1.0414579419e-01	1.0414600731e-01
             5973	1.0414579308e-01	1.0414600621e-01
             5974	1.0414579226e-01	1.0414600538e-01
             5975	1.0414579114e-01	1.0414600427e-01
             5976	1.0414578998e-01	1.0414600311e-01
             5977	1.0414578895e-01	1.0414600208e-01
             5978	1.0414578786e-01	1.0414600099e-01
             5979	1.0414578694e-01	1.0414600007e-01
             5980	1.0414578578e-01	1.0414599892e-01
             5981	1.0414578470e-01	1.0414599783e-01
             5982	1.0414578368e-01	1.0414599682e-01
             5983	1.0414578269e-01	1.0414599582e-01
             5984	1.0414578171e-01	1.0414599485e-01
             5985	1.0414578064e-01	1.0414599378e-01
             5986	1.0414577963e-01	1.0414599277e-01
             5987	1.0414577857e-01	1.0414599171e-01
             5988	1.0414577744e-01	1.0414599058e-01
             5989	1.0414577634e-01	1.0414598948e-01
             5990	1.0414577524e-01	1.0414598838e-01
             5991	1.0414577413e-01	1.0414598728e-01
             5992	1.0414577304e-01	1.0414598619e-01
             5993	1.0414577207e-01	1.0414598522e-01
             5994	1.0414577102e-01	1.0414598417e-01
             5995	1.0414576999e-01	1.0414598314e-01
             5996	1.0414576895e-01	1.0414598210e-01
             5997	1.0414576782e-01	1.0414598098e-01
             5998	1.0414576664e-01	1.0414597980e-01
             5999	1.0414576562e-01	1.0414597878e-01
             6000	1.0414576477e-01	1.0414597793e-01
             6001	1.0414576383e-01	1.0414597699e-01
             6002	1.0414576277e-01	1.0414597593e-01
             6003	1.0414576164e-01	1.0414597480e-01
             6004	1.0414576061e-01	1.0414597377e-01
             6005	1.0414575948e-01	1.0414597265e-01
             6006	1.0414575843e-01	1.0414597160e-01
             6007	1.0414575742e-01	1.0414597059e-01
             6008	1.0414575633e-01	1.0414596950e-01
             6009	1.0414575542e-01	1.0414596859e-01
             6010	1.0414575432e-01	1.0414596750e-01
             6011	1.0414575322e-01	1.0414596639e-01
             6012	1.0414575206e-01	1.0414596524e-01
             6013	1.0414575098e-01	1.0414596416e-01
             6014	1.0414574984e-01	1.0414596302e-01
             6015	1.0414574872e-01	1.0414596191e-01
             6016	1.0414574776e-01	1.0414596094e-01
             6017	1.0414574663e-01	1.0414595982e-01
             6018	1.0414574561e-01	1.0414595880e-01
             6019	1.0414574449e-01	1.0414595767e-01
             6020	1.0414574353e-01	1.0414595672e-01
             6021	1.0414574254e-01	1.0414595573e-01
             6022	1.0414574148e-01	1.0414595467e-01
             6023	1.0414574052e-01	1.0414595371e-01
             6024	1.0414573935e-01	1.0414595255e-01
             6025	1.0414573832e-01	1.0414595152e-01
             6026	1.0414573743e-01	1.0414595063e-01
             6027	1.0414573646e-01	1.0414594966e-01
             6028	1.0414573538e-01	1.0414594858e-01
             6029	1.0414573427e-01	1.0414594747e-01
             6030	1.0414573317e-01	1.0414594637e-01
             6031	1.0414573209e-01	1.0414594530e-01
             6032	1.0414573112e-01	1.0414594432e-01
             6033	1.0414573008e-01	1.0414594329e-01
             6034	1.0414572903e-01	1.0414594224e-01
             6035	1.0414572812e-01	1.0414594133e-01
             6036	1.0414572695e-01	1.0414594015e-01
             6037	1.0414572588e-01	1.0414593909e-01
             6038	1.0414572506e-01	1.0414593827e-01
             6039	1.0414572409e-01	1.0414593730e-01
             6040	1.0414572303e-01	1.0414593624e-01
             6041	1.0414572192e-01	1.0414593514e-01
             6042	1.0414572097e-01	1.0414593419e-01
             6043	1.0414571989e-01	1.0414593311e-01
             6044	1.0414571882e-01	1.0414593204e-01
             6045	1.0414571782e-01	1.0414593104e-01
             6046	1.0414571685e-01	1.0414593007e-01
             6047	1.0414571584e-01	1.0414592907e-01
             6048	1.0414571478e-01	1.0414592801e-01
             6049	1.0414571375e-01	1.0414592698e-01
             6050	1.0414571282e-01	1.0414592605e-01
             6051	1.0414571190e-01	1.0414592513e-01
             6052	1.0414571085e-01	1.0414592408e-01
             6053	1.0414570993e-01	1.0414592317e-01
             6054	1.0414570887e-01	1.0414592211e-01
             6055	1.0414570788e-01	1.0414592112e-01
             6056	1.0414570696e-01	1.0414592020e-01
             6057	1.0414570576e-01	1.0414591900e-01
             6058	1.0414570485e-01	1.0414591809e-01
             6059	1.0414570390e-01	1.0414591714e-01
             6060	1.0414570282e-01	1.0414591606e-01
             6061	1.0414570175e-01	1.0414591499e-01
             6062	1.0414570072e-01	1.0414591396e-01
             6063	1.0414569977e-01	1.0414591302e-01
             6064	1.0414569890e-01	1.0414591215e-01
             6065	1.0414569787e-01	1.0414591112e-01
             6066	1.0414569678e-01	1.0414591003e-01
             6067	1.0414569587e-01	1.0414590912e-01
             6068	1.0414569476e-01	1.0414590801e-01
             6069	1.0414569376e-01	1.0414590701e-01
             6070	1.0414569273e-01	1.0414590599e-01
             6071	1.0414569156e-01	1.0414590482e-01
             6072	1.0414569059e-01	1.0414590385e-01
             6073	1.0414568966e-01	1.0414590292e-01
             6074	1.0414568871e-01	1.0414590198e-01
             6075	1.0414568767e-01	1.0414590093e-01
             6076	1.0414568642e-01	1.0414589969e-01
             6077	1.0414568543e-01	1.0414589870e-01
             6078	1.0414568447e-01	1.0414589774e-01
             6079	1.0414568341e-01	1.0414589667e-01
             6080	1.0414568235e-01	1.0414589562e-01
             6081	1.0414568144e-01	1.0414589471e-01
             6082	1.0414568040e-01	1.0414589368e-01
             6083	1.0414567939e-01	1.0414589267e-01
             6084	1.0414567825e-01	1.0414589152e-01
             6085	1.0414567720e-01	1.0414589048e-01
             6086	1.0414567609e-01	1.0414588937e-01
             6087	1.0414567503e-01	1.0414588831e-01
             6088	1.0414567400e-01	1.0414588728e-01
             6089	1.0414567297e-01	1.0414588625e-01
             6090	1.0414567207e-01	1.0414588536e-01
             6091	1.0414567106e-01	1.0414588434e-01
             6092	1.0414566996e-01	1.0414588325e-01
             6093	1.0414566895e-01	1.0414588224e-01
             6094	1.0414566797e-01	1.0414588126e-01
             6095	1.0414566700e-01	1.0414588029e-01
             6096	1.0414566609e-01	1.0414587938e-01
             6097	1.0414566511e-01	1.0414587840e-01
             6098	1.0414566406e-01	1.0414587735e-01
             6099	1.0414566304e-01	1.0414587633e-01
             6100	1.0414566212e-01	1.0414587542e-01
             6101	1.0414566116e-01	1.0414587446e-01
             6102	1.0414566028e-01	1.0414587358e-01
             6103	1.0414565922e-01	1.0414587253e-01
             6104	1.0414565806e-01	1.0414587137e-01
             6105	1.0414565721e-01	1.0414587051e-01
             6106	1.0414565631e-01	1.0414586961e-01
             6107	1.0414565533e-01	1.0414586863e-01
             6108	1.0414565435e-01	1.0414586766e-01
             6109	1.0414565338e-01	1.0414586669e-01
             6110	1.0414565227e-01	1.0414586558e-01
             6111	1.0414565137e-01	1.0414586469e-01
             6112	1.0414565027e-01	1.0414586359e-01
             6113	1.0414564940e-01	1.0414586272e-01
             6114	1.0414564833e-01	1.0414586165e-01
             6115	1.0414564727e-01	1.0414586059e-01
             6116	1.0414564625e-01	1.0414585957e-01
             6117	1.0414564515e-01	1.0414585847e-01
             6118	1.0414564406e-01	1.0414585738e-01
             6119	1.0414564308e-01	1.0414585641e-01
             6120	1.0414564204e-01	1.0414585537e-01
             6121	1.0414564102e-01	1.0414585435e-01
             6122	1.0414563999e-01	1.0414585332e-01
             6123	1.0414563898e-01	1.0414585231e-01
             6124	1.0414563814e-01	1.0414585147e-01
             6125	1.0414563702e-01	1.0414585035e-01
             6126	1.0414563594e-01	1.0414584927e-01
             6127	1.0414563494e-01	1.0414584827e-01
             6128	1.0414563393e-01	1.0414584726e-01
             6129	1.0414563265e-01	1.0414584599e-01
             6130	1.0414563177e-01	1.0414584511e-01
             6131	1.0414563081e-01	1.0414584415e-01
             6132	1.0414562982e-01	1.0414584316e-01
             6133	1.0414562871e-01	1.0414584205e-01
             6134	1.0414562774e-01	1.0414584108e-01
             6135	1.0414562661e-01	1.0414583996e-01
             6136	1.0414562554e-01	1.0414583888e-01
             6137	1.0414562450e-01	1.0414583785e-01
             6138	1.0414562348e-01	1.0414583683e-01
             6139	1.0414562246e-01	1.0414583581e-01
             6140	1.0414562138e-01	1.0414583473e-01
             6141	1.0414562042e-01	1.0414583377e-01
             6142	1.0414561940e-01	1.0414583276e-01
             6143	1.0414561832e-01	1.0414583167e-01
             6144	1.0414561735e-01	1.0414583071e-01
             6145	1.0414561634e-01	1.0414582970e-01
             6146	1.0414561532e-01	1.0414582868e-01
             6147	1.0414561418e-01	1.0414582754e-01
             6148	1.0414561327e-01	1.0414582664e-01
             6149	1.0414561225e-01	1.0414582561e-01
             6150	1.0414561127e-01	1.0414582464e-01
             6151	1.0414561034e-01	1.0414582371e-01
             6152	1.0414560911e-01	1.0414582248e-01
             6153	1.0414560812e-01	1.0414582149e-01
             6154	1.0414560705e-01	1.0414582042e-01
             6155	1.0414560604e-01	1.0414581942e-01
             6156	1.0414560480e-01	1.0414581817e-01
             6157	1.0414560376e-01	1.0414581714e-01
             6158	1.0414560263e-01	1.0414581601e-01
             6159	1.0414560153e-01	1.0414581491e-01
             6160	1.0414560047e-01	1.0414581385e-01
             6161	1.0414559959e-01	1.0414581297e-01
             6162	1.0414559868e-01	1.0414581206e-01
             6163	1.0414559776e-01	1.0414581114e-01
             6164	1.0414559679e-01	1.0414581017e-01
             6165	1.0414559573e-01	1.0414580911e-01
             6166	1.0414559477e-01	1.0414580816e-01
             6167	1.0414559386e-01	1.0414580725e-01
             6168	1.0414559279e-01	1.0414580618e-01
             6169	1.0414559180e-01	1.0414580520e-01
             6170	1.0414559079e-01	1.0414580419e-01
             6171	1.0414558967e-01	1.0414580307e-01
             6172	1.0414558861e-01	1.0414580200e-01
             6173	1.0414558766e-01	1.0414580106e-01
             6174	1.0414558658e-01	1.0414579998e-01
             6175	1.0414558562e-01	1.0414579902e-01
             6176	1.0414558476e-01	1.0414579816e-01
             6177	1.0414558382e-01	1.0414579722e-01
             6178	1.0414558268e-01	1.0414579609e-01
             6179	1.0414558171e-01	1.0414579512e-01
             6180	1.0414558071e-01	1.0414579412e-01
             6181	1.0414557975e-01	1.0414579316e-01
             6182	1.0414557863e-01	1.0414579204e-01
             6183	1.0414557762e-01	1.0414579103e-01
             6184	1.0414557654e-01	1.0414578995e-01
             6185	1.0414557549e-01	1.0414578891e-01
             6186	1.0414557447e-01	1.0414578789e-01
             6187	1.0414557345e-01	1.0414578687e-01
             6188	1.0414557244e-01	1.0414578586e-01
             6189	1.0414557133e-01	1.0414578475e-01
             6190	1.0414557036e-01	1.0414578378e-01
             6191	1.0414556944e-01	1.0414578286e-01
             6192	1.0414556841e-01	1.0414578183e-01
             6193	1.0414556736e-01	1.0414578079e-01
             6194	1.0414556627e-01	1.0414577970e-01
             6195	1.0414556516e-01	1.0414577859e-01
             6196	1.0414556409e-01	1.0414577751e-01
             6197	1.0414556298e-01	1.0414577641e-01
             6198	1.0414556210e-01	1.0414577554e-01
             6199	1.0414556116e-01	1.0414577459e-01
             6200	1.0414556015e-01	1.0414577358e-01
             6201	1.0414555916e-01	1.0414577260e-01
             6202	1.0414555826e-01	1.0414577169e-01
             6203	1.0414555724e-01	1.0414577067e-01
             6204	1.0414555626e-01	1.0414576970e-01
             6205	1.0414555530e-01	1.0414576874e-01
             6206	1.0414555432e-01	1.0414576776e-01
             6207	1.0414555319e-01	1.0414576663e-01
             6208	1.0414555222e-01	1.0414576567e-01
             6209	1.0414555120e-01	1.0414576465e-01
             6210	1.0414555037e-01	1.0414576382e-01
             6211	1.0414554941e-01	1.0414576286e-01
             6212	1.0414554844e-01	1.0414576189e-01
             6213	1.0414554733e-01	1.0414576078e-01
             6214	1.0414554635e-01	1.0414575981e-01
             6215	1.0414554528e-01	1.0414575874e-01
             6216	1.0414554435e-01	1.0414575780e-01
             6217	1.0414554341e-01	1.0414575687e-01
             6218	1.0414554237e-01	1.0414575583e-01
             6219	1.0414554135e-01	1.0414575481e-01
             6220	1.0414554036e-01	1.0414575382e-01
             6221	1.0414553953e-01	1.0414575300e-01
             6222	1.0414553856e-01	1.0414575202e-01
             6223	1.0414553763e-01	1.0414575110e-01
             6224	1.0414553675e-01	1.0414575022e-01
             6225	1.0414553570e-01	1.0414574917e-01
             6226	1.0414553474e-01	1.0414574821e-01
             6227	1.0414553370e-01	1.0414574717e-01
             6228	1.0414553266e-01	1.0414574614e-01
             6229	1.0414553144e-01	1.0414574491e-01
             6230	1.0414553042e-01	1.0414574389e-01
             6231	1.0414552928e-01	1.0414574276e-01
             6232	1.0414552830e-01	1.0414574177e-01
             6233	1.0414552728e-01	1.0414574076e-01
             6234	1.0414552629e-01	1.0414573977e-01
             6235	1.0414552516e-01	1.0414573864e-01
             6236	1.0414552420e-01	1.0414573768e-01
             6237	1.0414552312e-01	1.0414573660e-01
             6238	1.0414552220e-01	1.0414573569e-01
             6239	1.0414552133e-01	1.0414573482e-01
             6240	1.0414552025e-01	1.0414573374e-01
             6241	1.0414551929e-01	1.0414573278e-01
             6242	1.0414551830e-01	1.0414573179e-01
             6243	1.0414551737e-01	1.0414573087e-01
             6244	1.0414551645e-01	1.0414572995e-01
             6245	1.0414551556e-01	1.0414572905e-01
             6246	1.0414551452e-01	1.0414572801e-01
             6247	1.0414551354e-01	1.0414572704e-01
             6248	1.0414551267e-01	1.0414572617e-01
             6249	1.0414551167e-01	1.0414572517e-01
             6250	1.0414551056e-01	1.0414572406e-01
             6251	1.0414550955e-01	1.0414572305e-01
             6252	1.0414550863e-01	1.0414572213e-01
             6253	1.0414550753e-01	1.0414572104e-01
             6254	1.0414550661e-01	1.0414572012e-01
             6255	1.0414550561e-01	1.0414571912e-01
             6256	1.0414550466e-01	1.0414571817e-01
             6257	1.0414550373e-01	1.0414571724e-01
             6258	1.0414550283e-01	1.0414571634e-01
             6259	1.0414550185e-01	1.0414571536e-01
             6260	1.0414550080e-01	1.0414571432e-01
             6261	1.0414549990e-01	1.0414571342e-01
             6262	1.0414549889e-01	1.0414571241e-01
             6263	1.0414549812e-01	1.0414571164e-01
             6264	1.0414549711e-01	1.0414571064e-01
             6265	1.0414549615e-01	1.0414570968e-01
             6266	1.0414549501e-01	1.0414570854e-01
             6267	1.0414549398e-01	1.0414570750e-01
             6268	1.0414549304e-01	1.0414570657e-01
             6269	1.0414549205e-01	1.0414570557e-01
             6270	1.0414549107e-01	1.0414570460e-01
             6271	1.0414549019e-01	1.0414570372e-01
             6272	1.0414548915e-01	1.0414570268e-01
             6273	1.0414548804e-01	1.0414570158e-01
             6274	1.0414548710e-01	1.0414570063e-01
             6275	1.0414548604e-01	1.0414569958e-01
             6276	1.0414548506e-01	1.0414569859e-01
             6277	1.0414548414e-01	1.0414569768e-01
             6278	1.0414548315e-01	1.0414569669e-01
             6279	1.0414548222e-01	1.0414569576e-01
             6280	1.0414548136e-01	1.0414569490e-01
             6281	1.0414548043e-01	1.0414569398e-01
             6282	1.0414547935e-01	1.0414569290e-01
             6283	1.0414547841e-01	1.0414569195e-01
             6284	1.0414547742e-01	1.0414569096e-01
             6285	1.0414547637e-01	1.0414568992e-01
             6286	1.0414547533e-01	1.0414568888e-01
             6287	1.0414547415e-01	1.0414568770e-01
             6288	1.0414547320e-01	1.0414568675e-01
             6289	1.0414547227e-01	1.0414568582e-01
             6290	1.0414547137e-01	1.0414568493e-01
             6291	1.0414547040e-01	1.0414568395e-01
             6292	1.0414546950e-01	1.0414568306e-01
             6293	1.0414546859e-01	1.0414568215e-01
             6294	1.0414546764e-01	1.0414568120e-01
             6295	1.0414546669e-01	1.0414568025e-01
             6296	1.0414546577e-01	1.0414567933e-01
             6297	1.0414546475e-01	1.0414567831e-01
             6298	1.0414546378e-01	1.0414567735e-01
             6299	1.0414546284e-01	1.0414567641e-01
             6300	1.0414546183e-01	1.0414567539e-01
             6301	1.0414546089e-01	1.0414567446e-01
             6302	1.0414545990e-01	1.0414567347e-01
             6303	1.0414545914e-01	1.0414567271e-01
             6304	1.0414545822e-01	1.0414567180e-01
             6305	1.0414545737e-01	1.0414567094e-01
             6306	1.0414545642e-01	1.0414566999e-01
             6307	1.0414545545e-01	1.0414566903e-01
             6308	1.0414545445e-01	1.0414566803e-01
             6309	1.0414545344e-01	1.0414566702e-01
             6310	1.0414545256e-01	1.0414566615e-01
             6311	1.0414545162e-01	1.0414566521e-01
             6312	1.0414545072e-01	1.0414566431e-01
             6313	1.0414544977e-01	1.0414566336e-01
             6314	1.0414544884e-01	1.0414566243e-01
             6315	1.0414544787e-01	1.0414566146e-01
             6316	1.0414544698e-01	1.0414566057e-01
             6317	1.0414544600e-01	1.0414565960e-01
             6318	1.0414544511e-01	1.0414565870e-01
             6319	1.0414544434e-01	1.0414565793e-01
             6320	1.0414544343e-01	1.0414565703e-01
             6321	1.0414544246e-01	1.0414565606e-01
             6322	1.0414544161e-01	1.0414565521e-01
             6323	1.0414544078e-01	1.0414565438e-01
             6324	1.0414543998e-01	1.0414565358e-01
             6325	1.0414543892e-01	1.0414565252e-01
             6326	1.0414543801e-01	1.0414565161e-01
             6327	1.0414543718e-01	1.0414565078e-01
             6328	1.0414543623e-01	1.0414564984e-01
             6329	1.0414543532e-01	1.0414564892e-01
             6330	1.0414543447e-01	1.0414564808e-01
             6331	1.0414543364e-01	1.0414564725e-01
             6332	1.0414543275e-01	1.0414564636e-01
             6333	1.0414543183e-01	1.0414564544e-01
             6334	1.0414543092e-01	1.0414564453e-01
             6335	1.0414543003e-01	1.0414564365e-01
             6336	1.0414542911e-01	1.0414564272e-01
             6337	1.0414542825e-01	1.0414564187e-01
             6338	1.0414542726e-01	1.0414564088e-01
             6339	1.0414542637e-01	1.0414563999e-01
             6340	1.0414542545e-01	1.0414563908e-01
             6341	1.0414542462e-01	1.0414563825e-01
             6342	1.0414542368e-01	1.0414563731e-01
             6343	1.0414542264e-01	1.0414563627e-01
             6344	1.0414542162e-01	1.0414563524e-01
             6345	1.0414542057e-01	1.0414563420e-01
             6346	1.0414541964e-01	1.0414563327e-01
             6347	1.0414541883e-01	1.0414563246e-01
             6348	1.0414541774e-01	1.0414563137e-01
             6349	1.0414541678e-01	1.0414563042e-01
             6350	1.0414541575e-01	1.0414562939e-01
             6351	1.0414541485e-01	1.0414562848e-01
             6352	1.0414541396e-01	1.0414562760e-01
             6353	1.0414541306e-01	1.0414562670e-01
             6354	1.0414541224e-01	1.0414562588e-01
             6355	1.0414541131e-01	1.0414562496e-01
             6356	1.0414541038e-01	1.0414562402e-01
             6357	1.0414540931e-01	1.0414562295e-01
             6358	1.0414540831e-01	1.0414562195e-01
             6359	1.0414540741e-01	1.0414562106e-01
             6360	1.0414540632e-01	1.0414561997e-01
             6361	1.0414540543e-01	1.0414561909e-01
             6362	1.0414540462e-01	1.0414561827e-01
             6363	1.0414540375e-01	1.0414561740e-01
             6364	1.0414540291e-01	1.0414561657e-01
             6365	1.0414540207e-01	1.0414561573e-01
             6366	1.0414540116e-01	1.0414561482e-01
             6367	1.0414540012e-01	1.0414561378e-01
             6368	1.0414539925e-01	1.0414561291e-01
             6369	1.0414539829e-01	1.0414561196e-01
             6370	1.0414539730e-01	1.0414561096e-01
             6371	1.0414539642e-01	1.0414561008e-01
             6372	1.0414539556e-01	1.0414560923e-01
             6373	1.0414539456e-01	1.0414560823e-01
             6374	1.0414539362e-01	1.0414560728e-01
             6375	1.0414539272e-01	1.0414560639e-01
             6376	1.0414539177e-01	1.0414560544e-01
             6377	1.0414539091e-01	1.0414560459e-01
             6378	1.0414538999e-01	1.0414560366e-01
             6379	1.0414538900e-01	1.0414560268e-01
             6380	1.0414538805e-01	1.0414560172e-01
             6381	1.0414538700e-01	1.0414560068e-01
             6382	1.0414538615e-01	1.0414559983e-01
             6383	1.0414538529e-01	1.0414559897e-01
             6384	1.0414538428e-01	1.0414559797e-01
             6385	1.0414538334e-01	1.0414559702e-01
             6386	1.0414538240e-01	1.0414559608e-01
             6387	1.0414538155e-01	1.0414559523e-01
             6388	1.0414538054e-01	1.0414559423e-01
             6389	1.0414537950e-01	1.0414559318e-01
             6390	1.0414537858e-01	1.0414559227e-01
             6391	1.0414537759e-01	1.0414559128e-01
             6392	1.0414537657e-01	1.0414559027e-01
             6393	1.0414537567e-01	1.0414558936e-01
             6394	1.0414537476e-01	1.0414558846e-01
             6395	1.0414537359e-01	1.0414558729e-01
             6396	1.0414537264e-01	1.0414558634e-01
             6397	1.0414537179e-01	1.0414558549e-01
             6398	1.0414537080e-01	1.0414558450e-01
             6399	1.0414536991e-01	1.0414558361e-01
             6400	1.0414536902e-01	1.0414558272e-01
             6401	1.0414536804e-01	1.0414558175e-01
             6402	1.0414536700e-01	1.0414558071e-01
             6403	1.0414536613e-01	1.0414557983e-01
             6404	1.0414536521e-01	1.0414557892e-01
             6405	1.0414536427e-01	1.0414557798e-01
             6406	1.0414536339e-01	1.0414557710e-01
             6407	1.0414536240e-01	1.0414557612e-01
             6408	1.0414536131e-01	1.0414557503e-01
             6409	1.0414536043e-01	1.0414557414e-01
             6410	1.0414535951e-01	1.0414557322e-01
             6411	1.0414535850e-01	1.0414557221e-01
             6412	1.0414535754e-01	1.0414557126e-01
             6413	1.0414535673e-01	1.0414557045e-01
             6414	1.0414535585e-01	1.0414556957e-01
             6415	1.0414535491e-01	1.0414556863e-01
             6416	1.0414535384e-01	1.0414556756e-01
             6417	1.0414535294e-01	1.0414556666e-01
             6418	1.0414535200e-01	1.0414556573e-01
             6419	1.0414535101e-01	1.0414556473e-01
             6420	1.0414535006e-01	1.0414556379e-01
             6421	1.0414534896e-01	1.0414556269e-01
             6422	1.0414534810e-01	1.0414556183e-01
             6423	1.0414534710e-01	1.0414556083e-01
             6424	1.0414534616e-01	1.0414555989e-01
             6425	1.0414534509e-01	1.0414555883e-01
             6426	1.0414534417e-01	1.0414555790e-01
             6427	1.0414534323e-01	1.0414555697e-01
             6428	1.0414534205e-01	1.0414555579e-01
             6429	1.0414534122e-01	1.0414555496e-01
             6430	1.0414534026e-01	1.0414555400e-01
             6431	1.0414533927e-01	1.0414555301e-01
             6432	1.0414533840e-01	1.0414555215e-01
             6433	1.0414533737e-01	1.0414555112e-01
             6434	1.0414533635e-01	1.0414555010e-01
             6435	1.0414533550e-01	1.0414554925e-01
